config_id,W_FREE_DAY,W_SLOT_EVE,W_SLOT_DAY,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_8039,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5,0.4,0.15,40.466666666666676,53.0,2.0,True
cfg_8040,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5,0.5499999999999999,0.14,43.0,53.0,8.0,True
cfg_8041,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5,0.7,0.16,43.0,53.0,8.0,True
cfg_8042,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5,0.85,0.14,43.0,53.0,8.0,True
cfg_8043,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5,1.0,0.17,43.0,53.0,8.0,True
cfg_8044,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.1,0.15,42.66666666666667,53.0,8.0,True
cfg_8045,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.25,0.15,42.66666666666667,53.0,8.0,True
cfg_8046,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.4,0.15,39.15277777777778,53.0,12.0,True
cfg_8047,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.5499999999999999,0.13,42.66666666666667,53.0,8.0,True
cfg_8048,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.7,0.15,42.66666666666667,53.0,8.0,True
cfg_8049,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,0.85,0.14,42.66666666666667,53.0,8.0,True
cfg_8050,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.5833333333333334,1.0,0.15,42.66666666666667,53.0,8.0,True
cfg_8051,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.1,0.14,38.888888888888886,53.0,12.0,True
cfg_8052,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.25,0.15,42.33333333333333,53.0,8.0,True
cfg_8053,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.4,0.15,38.888888888888886,53.0,12.0,True
cfg_8054,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.16,42.33333333333333,53.0,8.0,True
cfg_8055,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.7,0.15,37.76333333333335,53.0,0.0,True
cfg_8056,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,0.85,0.15,38.888888888888886,53.0,12.0,True
cfg_8057,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.6666666666666666,1.0,0.15,42.33333333333333,53.0,8.0,True
cfg_8058,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.1,0.14,42.0,53.0,8.0,True
cfg_8059,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.25,0.14,38.625,53.0,12.0,True
cfg_8060,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.4,0.15,38.625,53.0,12.0,True
cfg_8061,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.5499999999999999,0.13,42.0,53.0,8.0,True
cfg_8062,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.7,0.13,42.0,53.0,8.0,True
cfg_8063,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,0.85,0.15,42.0,53.0,8.0,True
cfg_8064,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.75,1.0,0.14,42.0,53.0,8.0,True
cfg_8065,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.1,0.15,41.66666666666667,53.0,8.0,True
cfg_8066,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.25,0.13,34.911111111111104,53.0,2.0,True
cfg_8067,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.4,0.15,41.66666666666667,53.0,8.0,True
cfg_8068,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.5499999999999999,0.16,41.66666666666667,53.0,8.0,True
cfg_8069,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.7,0.12,41.66666666666667,53.0,8.0,True
cfg_8070,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,0.85,0.13,41.66666666666667,53.0,8.0,True
cfg_8071,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.8333333333333333,1.0,0.22,38.227777777777774,53.0,12.0,True
cfg_8072,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.1,0.14,41.33333333333333,53.0,8.0,True
cfg_8073,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.25,0.16,41.33333333333333,53.0,8.0,True
cfg_8074,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.4,0.15,38.09722222222222,53.0,12.0,True
cfg_8075,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.5499999999999999,0.16,38.09722222222222,53.0,12.0,True
cfg_8076,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.7,0.15,41.33333333333333,53.0,8.0,True
cfg_8077,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,0.85,0.14,41.33333333333333,53.0,8.0,True
cfg_8078,0.5499999999999999,0.6666666666666666,0.5499999999999999,0.9166666666666666,1.0,0.14,38.00555555555556,53.0,12.0,True
cfg_8079,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.1,0.14,41.00000000000001,53.0,8.0,True
cfg_8080,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.25,0.15,41.00000000000001,53.0,8.0,True
cfg_8081,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.4,0.15,41.00000000000001,53.0,8.0,True
cfg_8082,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.5499999999999999,0.13,41.00000000000001,53.0,8.0,True
cfg_8083,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_8084,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,0.85,0.15,37.833333333333336,53.0,12.0,True
cfg_8085,0.5499999999999999,0.6666666666666666,0.5499999999999999,1.0,1.0,0.12,41.00000000000001,53.0,8.0,True
cfg_8086,0.5499999999999999,0.6666666666666666,0.7,0.5,0.1,0.14,43.0,53.0,8.0,True
cfg_8087,0.5499999999999999,0.6666666666666666,0.7,0.5,0.25,0.14,39.41666666666667,53.0,12.0,True
cfg_8088,0.5499999999999999,0.6666666666666666,0.7,0.5,0.4,0.15,39.11666666666667,53.0,12.0,True
cfg_8089,0.5499999999999999,0.6666666666666666,0.7,0.5,0.5499999999999999,0.14,40.466666666666676,53.0,2.0,True
cfg_8090,0.5499999999999999,0.6666666666666666,0.7,0.5,0.7,0.16,43.0,53.0,8.0,True
cfg_8091,0.5499999999999999,0.6666666666666666,0.7,0.5,0.85,0.14,43.0,53.0,8.0,True
cfg_8092,0.5499999999999999,0.6666666666666666,0.7,0.5,1.0,0.15,43.0,53.0,8.0,True
cfg_8093,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.1,0.18,42.66666666666667,53.0,8.0,True
cfg_8094,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.25,0.13,42.66666666666667,53.0,8.0,True
cfg_8095,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.4,0.14,42.66666666666667,53.0,8.0,True
cfg_8096,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.5499999999999999,0.14,42.66666666666667,53.0,8.0,True
cfg_8097,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.7,0.15,42.66666666666667,53.0,8.0,True
cfg_8098,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,0.85,0.17,39.15277777777778,53.0,12.0,True
cfg_8099,0.5499999999999999,0.6666666666666666,0.7,0.5833333333333334,1.0,0.14,42.66666666666667,53.0,8.0,True
cfg_8100,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.1,0.14,42.33333333333333,53.0,8.0,True
cfg_8101,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.25,0.15,42.33333333333333,53.0,8.0,True
cfg_8102,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.4,0.15,42.33333333333333,53.0,8.0,True
cfg_8103,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.5499999999999999,0.15,42.33333333333333,53.0,8.0,True
cfg_8104,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.7,0.15,42.33333333333333,53.0,8.0,True
cfg_8105,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,0.85,0.16,42.33333333333333,53.0,8.0,True
cfg_8106,0.5499999999999999,0.6666666666666666,0.7,0.6666666666666666,1.0,0.16,42.33333333333333,53.0,8.0,True
cfg_8107,0.5499999999999999,0.6666666666666666,0.7,0.75,0.1,0.14,42.0,53.0,8.0,True
cfg_8108,0.5499999999999999,0.6666666666666666,0.7,0.75,0.25,0.16,38.625,53.0,12.0,True
cfg_8109,0.5499999999999999,0.6666666666666666,0.7,0.75,0.4,0.17,42.0,53.0,8.0,True
cfg_8110,0.5499999999999999,0.6666666666666666,0.7,0.75,0.5499999999999999,0.16,38.45,53.0,12.0,True
cfg_8111,0.5499999999999999,0.6666666666666666,0.7,0.75,0.7,0.13,42.0,53.0,8.0,True
cfg_8112,0.5499999999999999,0.6666666666666666,0.7,0.75,0.85,0.16,42.0,53.0,8.0,True
cfg_8113,0.5499999999999999,0.6666666666666666,0.7,0.75,1.0,0.12,38.625,53.0,12.0,True
cfg_8114,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.1,0.14,41.66666666666667,53.0,8.0,True
cfg_8115,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.25,0.14,41.66666666666667,53.0,8.0,True
cfg_8116,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.4,0.14,41.66666666666667,53.0,8.0,True
cfg_8117,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.5499999999999999,0.13,41.66666666666667,53.0,8.0,True
cfg_8118,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.7,0.15,41.66666666666667,53.0,8.0,True
cfg_8119,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,0.85,0.14,41.66666666666667,53.0,8.0,True
cfg_8120,0.5499999999999999,0.6666666666666666,0.7,0.8333333333333333,1.0,0.15,41.66666666666667,53.0,8.0,True
cfg_8121,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.1,0.14,41.33333333333333,53.0,8.0,True
cfg_8122,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.25,0.15,41.33333333333333,53.0,8.0,True
cfg_8123,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.4,0.12,41.33333333333333,53.0,8.0,True
cfg_8124,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.5499999999999999,0.13,36.280555555555544,53.0,14.0,True
cfg_8125,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.7,0.14,41.33333333333333,53.0,8.0,True
cfg_8126,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,0.85,0.13,41.33333333333333,53.0,8.0,True
cfg_8127,0.5499999999999999,0.6666666666666666,0.7,0.9166666666666666,1.0,0.15,41.33333333333333,53.0,8.0,True
cfg_8128,0.5499999999999999,0.6666666666666666,0.7,1.0,0.1,0.12,41.00000000000001,53.0,8.0,True
cfg_8129,0.5499999999999999,0.6666666666666666,0.7,1.0,0.25,0.14,41.00000000000001,53.0,8.0,True
cfg_8130,0.5499999999999999,0.6666666666666666,0.7,1.0,0.4,0.15,41.00000000000001,53.0,8.0,True
cfg_8131,0.5499999999999999,0.6666666666666666,0.7,1.0,0.5499999999999999,0.13,41.00000000000001,53.0,8.0,True
cfg_8132,0.5499999999999999,0.6666666666666666,0.7,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_8133,0.5499999999999999,0.6666666666666666,0.7,1.0,0.85,0.15,41.00000000000001,53.0,8.0,True
cfg_8134,0.5499999999999999,0.6666666666666666,0.7,1.0,1.0,0.16,41.00000000000001,53.0,8.0,True
cfg_8135,0.5499999999999999,0.6666666666666666,0.85,0.5,0.1,0.16,40.466666666666676,53.0,2.0,True
cfg_8136,0.5499999999999999,0.6666666666666666,0.85,0.5,0.25,0.15,43.0,53.0,8.0,True
cfg_8137,0.5499999999999999,0.6666666666666666,0.85,0.5,0.4,0.14,43.0,53.0,8.0,True
cfg_8138,0.5499999999999999,0.6666666666666666,0.85,0.5,0.5499999999999999,0.15,43.0,53.0,8.0,True
cfg_8139,0.5499999999999999,0.6666666666666666,0.85,0.5,0.7,0.15,43.0,53.0,8.0,True
cfg_8140,0.5499999999999999,0.6666666666666666,0.85,0.5,0.85,0.15,43.0,53.0,8.0,True
cfg_8141,0.5499999999999999,0.6666666666666666,0.85,0.5,1.0,0.16,39.41666666666667,53.0,12.0,True
cfg_8142,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.1,0.17,37.54722222222225,53.0,8.0,True
cfg_8143,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.25,0.13,42.66666666666667,53.0,8.0,True
cfg_8144,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.4,0.15,42.66666666666667,53.0,8.0,True
cfg_8145,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.5499999999999999,0.15,42.66666666666667,53.0,8.0,True
cfg_8146,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.7,0.13,42.66666666666667,53.0,8.0,True
cfg_8147,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,0.85,0.15,39.15277777777778,53.0,12.0,True
cfg_8148,0.5499999999999999,0.6666666666666666,0.85,0.5833333333333334,1.0,0.19,42.66666666666667,53.0,8.0,True
cfg_8149,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.1,0.15,38.672222222222224,53.0,12.0,True
cfg_8150,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.25,0.15,42.33333333333333,53.0,8.0,True
cfg_8151,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.4,0.13,42.33333333333333,53.0,8.0,True
cfg_8152,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.5499999999999999,0.15,38.888888888888886,53.0,12.0,True
cfg_8153,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.7,0.15,36.561111111111124,53.0,8.0,True
cfg_8154,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,0.85,0.17,42.33333333333333,53.0,8.0,True
cfg_8155,0.5499999999999999,0.6666666666666666,0.85,0.6666666666666666,1.0,0.13,42.33333333333333,53.0,8.0,True
cfg_8156,0.5499999999999999,0.6666666666666666,0.85,0.75,0.1,0.13,42.0,53.0,8.0,True
cfg_8157,0.5499999999999999,0.6666666666666666,0.85,0.75,0.25,0.14,42.0,53.0,8.0,True
cfg_8158,0.5499999999999999,0.6666666666666666,0.85,0.75,0.4,0.13,42.0,53.0,8.0,True
cfg_8159,0.5499999999999999,0.6666666666666666,0.85,0.75,0.5499999999999999,0.13,42.0,53.0,8.0,True
cfg_8160,0.5499999999999999,0.6666666666666666,0.85,0.75,0.7,0.15,38.625,53.0,12.0,True
cfg_8161,0.5499999999999999,0.6666666666666666,0.85,0.75,0.85,0.14,38.625,53.0,12.0,True
cfg_8162,0.5499999999999999,0.6666666666666666,0.85,0.75,1.0,0.16,42.0,53.0,8.0,True
cfg_8163,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.1,0.15,38.227777777777774,53.0,12.0,True
cfg_8164,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.25,0.14,38.361111111111114,53.0,12.0,True
cfg_8165,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.4,0.14,41.66666666666667,53.0,8.0,True
cfg_8166,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.5499999999999999,0.14,41.66666666666667,53.0,8.0,True
cfg_8167,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.7,0.13,41.66666666666667,53.0,8.0,True
cfg_8168,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,0.85,0.14,38.361111111111114,53.0,12.0,True
cfg_8169,0.5499999999999999,0.6666666666666666,0.85,0.8333333333333333,1.0,0.13,41.66666666666667,53.0,8.0,True
cfg_8170,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.1,0.17,41.33333333333333,53.0,8.0,True
cfg_8171,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.25,0.15,41.33333333333333,53.0,8.0,True
cfg_8172,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.4,0.17,38.09722222222222,53.0,12.0,True
cfg_8173,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.5499999999999999,0.15,38.09722222222222,53.0,12.0,True
cfg_8174,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.7,0.15,41.33333333333333,53.0,8.0,True
cfg_8175,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,0.85,0.14,41.33333333333333,53.0,8.0,True
cfg_8176,0.5499999999999999,0.6666666666666666,0.85,0.9166666666666666,1.0,0.16,41.33333333333333,53.0,8.0,True
cfg_8177,0.5499999999999999,0.6666666666666666,0.85,1.0,0.1,0.13,37.833333333333336,53.0,12.0,True
cfg_8178,0.5499999999999999,0.6666666666666666,0.85,1.0,0.25,0.14,41.00000000000001,53.0,8.0,True
cfg_8179,0.5499999999999999,0.6666666666666666,0.85,1.0,0.4,0.14,41.00000000000001,53.0,8.0,True
cfg_8180,0.5499999999999999,0.6666666666666666,0.85,1.0,0.5499999999999999,0.14,37.833333333333336,53.0,12.0,True
cfg_8181,0.5499999999999999,0.6666666666666666,0.85,1.0,0.7,0.14,41.00000000000001,53.0,8.0,True
cfg_8182,0.5499999999999999,0.6666666666666666,0.85,1.0,0.85,0.13,41.00000000000001,53.0,8.0,True
cfg_8183,0.5499999999999999,0.6666666666666666,0.85,1.0,1.0,0.13,41.00000000000001,53.0,8.0,True
cfg_8184,0.5499999999999999,0.6666666666666666,1.0,0.5,0.1,0.15,43.0,53.0,8.0,True
cfg_8185,0.5499999999999999,0.6666666666666666,1.0,0.5,0.25,0.15,40.466666666666676,53.0,2.0,True
cfg_8186,0.5499999999999999,0.6666666666666666,1.0,0.5,0.4,0.19,39.41666666666667,53.0,12.0,True
cfg_8187,0.5499999999999999,0.6666666666666666,1.0,0.5,0.5499999999999999,0.15,39.41666666666667,53.0,12.0,True
cfg_8188,0.5499999999999999,0.6666666666666666,1.0,0.5,0.7,0.15,39.11666666666667,53.0,12.0,True
cfg_8189,0.5499999999999999,0.6666666666666666,1.0,0.5,0.85,0.17,40.466666666666676,53.0,2.0,True
cfg_8190,0.5499999999999999,0.6666666666666666,1.0,0.5,1.0,0.15,43.0,53.0,8.0,True
cfg_8191,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.1,0.15,39.15277777777778,53.0,12.0,True
cfg_8192,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.25,0.15,42.66666666666667,53.0,8.0,True
cfg_8193,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.4,0.14,39.0777777777778,53.0,2.0,True
cfg_8194,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.5499999999999999,0.13,39.15277777777778,53.0,12.0,True
cfg_8195,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.7,0.15,42.66666666666667,53.0,8.0,True
cfg_8196,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,0.85,0.15,38.894444444444446,53.0,12.0,True
cfg_8197,0.5499999999999999,0.6666666666666666,1.0,0.5833333333333334,1.0,0.12,39.0777777777778,53.0,2.0,True
cfg_8198,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.1,0.13,38.888888888888886,53.0,12.0,True
cfg_8199,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.25,0.15,42.33333333333333,53.0,8.0,True
cfg_8200,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.4,0.16,42.33333333333333,53.0,8.0,True
cfg_8201,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.5499999999999999,0.13,38.888888888888886,53.0,12.0,True
cfg_8202,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.7,0.14,42.33333333333333,53.0,8.0,True
cfg_8203,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,0.85,0.15,38.888888888888886,53.0,12.0,True
cfg_8204,0.5499999999999999,0.6666666666666666,1.0,0.6666666666666666,1.0,0.14,38.888888888888886,53.0,12.0,True
cfg_8205,0.5499999999999999,0.6666666666666666,1.0,0.75,0.1,0.13,42.0,53.0,8.0,True
cfg_8206,0.5499999999999999,0.6666666666666666,1.0,0.75,0.25,0.12,36.725,53.0,14.0,True
cfg_8207,0.5499999999999999,0.6666666666666666,1.0,0.75,0.4,0.13,42.0,53.0,8.0,True
cfg_8208,0.5499999999999999,0.6666666666666666,1.0,0.75,0.5499999999999999,0.14,42.0,53.0,8.0,True
cfg_8209,0.5499999999999999,0.6666666666666666,1.0,0.75,0.7,0.15,42.0,53.0,8.0,True
cfg_8210,0.5499999999999999,0.6666666666666666,1.0,0.75,0.85,0.14,38.625,53.0,12.0,True
cfg_8211,0.5499999999999999,0.6666666666666666,1.0,0.75,1.0,0.14,38.625,53.0,12.0,True
cfg_8212,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.1,0.13,41.66666666666667,53.0,8.0,True
cfg_8213,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.25,0.13,41.66666666666667,53.0,8.0,True
cfg_8214,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.4,0.13,41.66666666666667,53.0,8.0,True
cfg_8215,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.5499999999999999,0.13,41.66666666666667,53.0,8.0,True
cfg_8216,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.7,0.15,38.361111111111114,53.0,12.0,True
cfg_8217,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,0.85,0.15,38.361111111111114,53.0,12.0,True
cfg_8218,0.5499999999999999,0.6666666666666666,1.0,0.8333333333333333,1.0,0.12,41.66666666666667,53.0,8.0,True
cfg_8219,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.1,0.15,41.33333333333333,53.0,8.0,True
cfg_8220,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.25,0.13,38.09722222222222,53.0,12.0,True
cfg_8221,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.4,0.14,38.09722222222222,53.0,12.0,True
cfg_8222,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.5499999999999999,0.16,38.09722222222222,53.0,12.0,True
cfg_8223,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.7,0.15,36.280555555555544,53.0,14.0,True
cfg_8224,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,0.85,0.13,41.33333333333333,53.0,8.0,True
cfg_8225,0.5499999999999999,0.6666666666666666,1.0,0.9166666666666666,1.0,0.2,41.33333333333333,53.0,8.0,True
cfg_8226,0.5499999999999999,0.6666666666666666,1.0,1.0,0.1,0.14,37.78333333333333,53.0,12.0,True
cfg_8227,0.5499999999999999,0.6666666666666666,1.0,1.0,0.25,0.14,37.833333333333336,53.0,12.0,True
cfg_8228,0.5499999999999999,0.6666666666666666,1.0,1.0,0.4,0.12,33.49999999999999,53.0,13.0,True
cfg_8229,0.5499999999999999,0.6666666666666666,1.0,1.0,0.5499999999999999,0.14,37.833333333333336,53.0,12.0,True
cfg_8230,0.5499999999999999,0.6666666666666666,1.0,1.0,0.7,0.15,41.00000000000001,53.0,8.0,True
cfg_8231,0.5499999999999999,0.6666666666666666,1.0,1.0,0.85,0.16,41.00000000000001,53.0,8.0,True
cfg_8232,0.5499999999999999,0.6666666666666666,1.0,1.0,1.0,0.15,37.833333333333336,53.0,12.0,True
cfg_8233,0.5499999999999999,0.75,0.1,0.5,0.1,0.16,41.786666666666676,53.0,7.0,True
cfg_8234,0.5499999999999999,0.75,0.1,0.5,0.25,0.13,44.55666666666668,53.0,1.0,True
cfg_8235,0.5499999999999999,0.75,0.1,0.5,0.4,0.14,41.786666666666676,53.0,7.0,True
cfg_8236,0.5499999999999999,0.75,0.1,0.5,0.5499999999999999,0.15,44.55666666666668,53.0,1.0,True
cfg_8237,0.5499999999999999,0.75,0.1,0.5,0.7,0.15,46.33499999999998,53.0,0.0,True
cfg_8238,0.5499999999999999,0.75,0.1,0.5,0.85,0.15,46.33499999999998,53.0,0.0,True
cfg_8239,0.5499999999999999,0.75,0.1,0.5,1.0,0.15,46.33499999999998,53.0,0.0,True
cfg_8240,0.5499999999999999,0.75,0.1,0.5833333333333334,0.1,0.16,45.626666666666644,53.0,0.0,True
cfg_8241,0.5499999999999999,0.75,0.1,0.5833333333333334,0.25,0.15,45.626666666666644,53.0,0.0,True
cfg_8242,0.5499999999999999,0.75,0.1,0.5833333333333334,0.4,0.14,45.626666666666644,53.0,0.0,True
cfg_8243,0.5499999999999999,0.75,0.1,0.5833333333333334,0.5499999999999999,0.14,43.66777777777777,53.0,1.0,True
cfg_8244,0.5499999999999999,0.75,0.1,0.5833333333333334,0.7,0.14,42.66666666666667,53.0,8.0,True
cfg_8245,0.5499999999999999,0.75,0.1,0.5833333333333334,0.85,0.15,45.626666666666644,53.0,0.0,True
cfg_8246,0.5499999999999999,0.75,0.1,0.5833333333333334,1.0,0.15,45.626666666666644,53.0,0.0,True
cfg_8247,0.5499999999999999,0.75,0.1,0.6666666666666666,0.1,0.18,44.918333333333315,53.0,0.0,True
cfg_8248,0.5499999999999999,0.75,0.1,0.6666666666666666,0.25,0.13,44.918333333333315,53.0,0.0,True
cfg_8249,0.5499999999999999,0.75,0.1,0.6666666666666666,0.4,0.15,44.918333333333315,53.0,0.0,True
cfg_8250,0.5499999999999999,0.75,0.1,0.6666666666666666,0.5499999999999999,0.15,44.918333333333315,53.0,0.0,True
cfg_8251,0.5499999999999999,0.75,0.1,0.6666666666666666,0.7,0.16,42.77888888888887,53.0,1.0,True
cfg_8252,0.5499999999999999,0.75,0.1,0.6666666666666666,0.85,0.15,42.33333333333333,53.0,8.0,True
cfg_8253,0.5499999999999999,0.75,0.1,0.6666666666666666,1.0,0.14,44.918333333333315,53.0,0.0,True
cfg_8254,0.5499999999999999,0.75,0.1,0.75,0.1,0.16,42.0,53.0,8.0,True
cfg_8255,0.5499999999999999,0.75,0.1,0.75,0.25,0.14,44.20999999999997,53.0,0.0,True
cfg_8256,0.5499999999999999,0.75,0.1,0.75,0.4,0.16,41.88999999999997,53.0,1.0,True
cfg_8257,0.5499999999999999,0.75,0.1,0.75,0.5499999999999999,0.14,40.68999999999997,53.0,1.0,True
cfg_8258,0.5499999999999999,0.75,0.1,0.75,0.7,0.15,44.20999999999997,53.0,0.0,True
cfg_8259,0.5499999999999999,0.75,0.1,0.75,0.85,0.13,44.20999999999997,53.0,0.0,True
cfg_8260,0.5499999999999999,0.75,0.1,0.75,1.0,0.16,42.0,53.0,8.0,True
cfg_8261,0.5499999999999999,0.75,0.1,0.8333333333333333,0.1,0.15,39.897777777777755,53.0,7.0,True
cfg_8262,0.5499999999999999,0.75,0.1,0.8333333333333333,0.25,0.15,43.501666666666644,53.0,0.0,True
