config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_238,1000.0,0.001,0.999,50000,20.12,17.333333333333336,True
cfg_239,1000.0,0.001,0.999,100000,20.04,17.333333333333336,True
cfg_240,1000.0,0.001,0.999,250000,20.18,17.333333333333336,True
cfg_241,1000.0,0.01,0.9,5000,0.17,15.000000000000002,True
cfg_242,1000.0,0.01,0.9,10000,0.19,17.333333333333336,True
cfg_243,1000.0,0.01,0.9,50000,0.18,17.333333333333336,True
cfg_244,1000.0,0.01,0.9,100000,0.17,17.333333333333336,True
cfg_245,1000.0,0.01,0.9,250000,0.15,17.333333333333336,True
cfg_246,1000.0,0.01,0.93,5000,0.28,17.333333333333336,True
cfg_247,1000.0,0.01,0.93,10000,0.25,17.333333333333336,True
cfg_248,1000.0,0.01,0.93,50000,0.23,17.333333333333336,True
cfg_249,1000.0,0.01,0.93,100000,0.35,17.333333333333336,True
cfg_250,1000.0,0.01,0.93,250000,0.28,17.333333333333336,True
cfg_251,1000.0,0.01,0.95,5000,0.37,17.333333333333336,True
cfg_252,1000.0,0.01,0.95,10000,0.36,17.333333333333336,True
cfg_253,1000.0,0.01,0.95,50000,0.37,17.333333333333336,True
cfg_254,1000.0,0.01,0.95,100000,0.36,17.333333333333336,True
cfg_255,1000.0,0.01,0.95,250000,0.36,17.333333333333336,True
cfg_256,1000.0,0.01,0.97,5000,0.6,17.333333333333336,True
cfg_257,1000.0,0.01,0.97,10000,0.52,17.333333333333336,True
cfg_258,1000.0,0.01,0.97,50000,0.58,17.333333333333336,True
cfg_259,1000.0,0.01,0.97,100000,0.64,17.333333333333336,True
cfg_260,1000.0,0.01,0.97,250000,0.57,17.333333333333336,True
cfg_261,1000.0,0.01,0.98,5000,0.92,17.333333333333336,True
cfg_262,1000.0,0.01,0.98,10000,0.83,17.333333333333336,True
cfg_263,1000.0,0.01,0.98,50000,0.95,17.333333333333336,True
cfg_264,1000.0,0.01,0.98,100000,0.86,17.333333333333336,True
cfg_265,1000.0,0.01,0.98,250000,0.83,17.333333333333336,True
cfg_266,1000.0,0.01,0.99,5000,1.87,17.333333333333336,True
cfg_267,1000.0,0.01,0.99,10000,1.85,17.333333333333336,True
cfg_268,1000.0,0.01,0.99,50000,1.59,17.333333333333336,True
cfg_269,1000.0,0.01,0.99,100000,1.65,17.333333333333336,True
cfg_270,1000.0,0.01,0.99,250000,1.88,17.333333333333336,True
cfg_271,1000.0,0.01,0.995,5000,3.4,17.333333333333336,True
cfg_272,1000.0,0.01,0.995,10000,3.59,17.333333333333336,True
cfg_273,1000.0,0.01,0.995,50000,3.51,17.333333333333336,True
cfg_274,1000.0,0.01,0.995,100000,3.39,17.333333333333336,True
cfg_275,1000.0,0.01,0.995,250000,3.41,17.333333333333336,True
cfg_276,1000.0,0.01,0.999,5000,8.54,17.333333333333336,True
cfg_277,1000.0,0.01,0.999,10000,16.34,17.333333333333336,True
cfg_278,1000.0,0.01,0.999,50000,17.16,17.333333333333336,True
cfg_279,1000.0,0.01,0.999,100000,17.11,17.333333333333336,True
cfg_280,1000.0,0.01,0.999,250000,18.14,17.333333333333336,True
cfg_281,1000.0,0.1,0.9,5000,0.28,17.333333333333336,True
cfg_282,1000.0,0.1,0.9,10000,0.23,17.333333333333336,True
cfg_283,1000.0,0.1,0.9,50000,0.25,17.333333333333336,True
cfg_284,1000.0,0.1,0.9,100000,0.23,17.333333333333336,True
cfg_285,1000.0,0.1,0.9,250000,0.28,17.333333333333336,True
cfg_286,1000.0,0.1,0.93,5000,0.39,15.833333333333334,True
cfg_287,1000.0,0.1,0.93,10000,0.5,15.833333333333334,True
cfg_288,1000.0,0.1,0.93,50000,0.35,15.833333333333334,True
cfg_289,1000.0,0.1,0.93,100000,0.43,17.333333333333336,True
cfg_290,1000.0,0.1,0.93,250000,0.35,17.333333333333336,True
cfg_291,1000.0,0.1,0.95,5000,0.42,17.333333333333336,True
cfg_292,1000.0,0.1,0.95,10000,0.47,17.333333333333336,True
cfg_293,1000.0,0.1,0.95,50000,0.32,15.833333333333334,True
cfg_294,1000.0,0.1,0.95,100000,0.38,17.333333333333336,True
cfg_295,1000.0,0.1,0.95,250000,0.31,17.333333333333336,True
cfg_296,1000.0,0.1,0.97,5000,0.5,17.333333333333336,True
cfg_297,1000.0,0.1,0.97,10000,0.47,17.333333333333336,True
cfg_298,1000.0,0.1,0.97,50000,0.46,17.333333333333336,True
cfg_299,1000.0,0.1,0.97,100000,0.47,17.333333333333336,True
cfg_300,1000.0,0.1,0.97,250000,0.59,17.333333333333336,True
cfg_301,1000.0,0.1,0.98,5000,0.82,17.333333333333336,True
