config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_234,1000.0,0.001,0.995,100000,5.5,26.333333333333332,True
cfg_235,1000.0,0.001,0.995,250000,3.84,26.333333333333332,True
cfg_236,1000.0,0.001,0.999,5000,8.89,26.333333333333332,True
cfg_237,1000.0,0.001,0.999,10000,18.98,26.333333333333332,True
cfg_238,1000.0,0.001,0.999,50000,28.73,26.333333333333332,True
cfg_239,1000.0,0.001,0.999,100000,27.08,26.333333333333332,True
cfg_240,1000.0,0.001,0.999,250000,26.62,26.333333333333332,True
cfg_241,1000.0,0.01,0.9,5000,0.18,22.333333333333336,True
cfg_242,1000.0,0.01,0.9,10000,0.15,22.666666666666664,True
cfg_243,1000.0,0.01,0.9,50000,0.19,26.333333333333332,True
cfg_244,1000.0,0.01,0.9,100000,0.18,24.833333333333332,True
cfg_245,1000.0,0.01,0.9,250000,0.2,23.33333333333333,True
cfg_246,1000.0,0.01,0.93,5000,0.35,24.833333333333332,True
cfg_247,1000.0,0.01,0.93,10000,0.29,24.833333333333332,True
cfg_248,1000.0,0.01,0.93,50000,0.29,23.166666666666664,True
cfg_249,1000.0,0.01,0.93,100000,0.3,24.833333333333332,True
cfg_250,1000.0,0.01,0.93,250000,0.33,24.166666666666668,True
cfg_251,1000.0,0.01,0.95,5000,0.44,26.333333333333332,True
cfg_252,1000.0,0.01,0.95,10000,0.55,26.333333333333332,True
cfg_253,1000.0,0.01,0.95,50000,0.42,26.333333333333332,True
cfg_254,1000.0,0.01,0.95,100000,0.31,24.833333333333332,True
cfg_255,1000.0,0.01,0.95,250000,0.35,24.833333333333332,True
cfg_256,1000.0,0.01,0.97,5000,0.71,24.833333333333332,True
cfg_257,1000.0,0.01,0.97,10000,0.44,23.166666666666664,True
cfg_258,1000.0,0.01,0.97,50000,0.73,24.833333333333332,True
cfg_259,1000.0,0.01,0.97,100000,0.75,24.833333333333332,True
cfg_260,1000.0,0.01,0.97,250000,0.74,24.833333333333332,True
cfg_261,1000.0,0.01,0.98,5000,1.02,26.333333333333332,True
cfg_262,1000.0,0.01,0.98,10000,1.14,26.333333333333332,True
cfg_263,1000.0,0.01,0.98,50000,1.13,24.833333333333332,True
cfg_264,1000.0,0.01,0.98,100000,0.85,24.833333333333332,True
cfg_265,1000.0,0.01,0.98,250000,1.16,26.333333333333332,True
cfg_266,1000.0,0.01,0.99,5000,2.29,26.333333333333332,True
cfg_267,1000.0,0.01,0.99,10000,2.16,24.833333333333332,True
cfg_268,1000.0,0.01,0.99,50000,1.7,24.833333333333332,True
cfg_269,1000.0,0.01,0.99,100000,2.17,26.333333333333332,True
cfg_270,1000.0,0.01,0.99,250000,1.97,26.333333333333332,True
cfg_271,1000.0,0.01,0.995,5000,4.38,26.333333333333332,True
cfg_272,1000.0,0.01,0.995,10000,4.44,26.333333333333332,True
cfg_273,1000.0,0.01,0.995,50000,4.27,26.333333333333332,True
cfg_274,1000.0,0.01,0.995,100000,4.28,26.333333333333332,True
cfg_275,1000.0,0.01,0.995,250000,4.43,24.833333333333332,True
cfg_276,1000.0,0.01,0.999,5000,8.39,26.333333333333332,True
cfg_277,1000.0,0.01,0.999,10000,18.74,26.333333333333332,True
cfg_278,1000.0,0.01,0.999,50000,22.49,26.333333333333332,True
cfg_279,1000.0,0.01,0.999,100000,21.84,26.333333333333332,True
cfg_280,1000.0,0.01,0.999,250000,22.11,26.333333333333332,True
cfg_281,1000.0,0.1,0.9,5000,0.16,24.833333333333332,True
cfg_282,1000.0,0.1,0.9,10000,0.16,23.833333333333332,True
cfg_283,1000.0,0.1,0.9,50000,0.16,24.833333333333332,True
cfg_284,1000.0,0.1,0.9,100000,0.16,21.6,True
cfg_285,1000.0,0.1,0.9,250000,0.18,24.833333333333332,True
cfg_286,1000.0,0.1,0.93,5000,0.21,23.33333333333333,True
cfg_287,1000.0,0.1,0.93,10000,0.25,26.333333333333332,True
cfg_288,1000.0,0.1,0.93,50000,0.25,26.333333333333332,True
cfg_289,1000.0,0.1,0.93,100000,0.21,22.666666666666664,True
cfg_290,1000.0,0.1,0.93,250000,0.19,24.833333333333332,True
cfg_291,1000.0,0.1,0.95,5000,0.39,26.333333333333332,True
cfg_292,1000.0,0.1,0.95,10000,0.33,24.833333333333332,True
cfg_293,1000.0,0.1,0.95,50000,0.25,26.333333333333332,True
cfg_294,1000.0,0.1,0.95,100000,0.3,26.333333333333332,True
cfg_295,1000.0,0.1,0.95,250000,0.3,22.666666666666664,True
cfg_296,1000.0,0.1,0.97,5000,0.54,24.833333333333332,True
cfg_297,1000.0,0.1,0.97,10000,0.53,24.833333333333332,True
cfg_298,1000.0,0.1,0.97,50000,0.48,24.333333333333332,True
cfg_299,1000.0,0.1,0.97,100000,0.51,26.333333333333332,True
cfg_300,1000.0,0.1,0.97,250000,0.51,26.333333333333332,True
cfg_301,1000.0,0.1,0.98,5000,0.86,24.833333333333332,True
cfg_302,1000.0,0.1,0.98,10000,0.85,24.833333333333332,True
cfg_303,1000.0,0.1,0.98,50000,0.8,26.333333333333332,True
cfg_304,1000.0,0.1,0.98,100000,0.94,26.333333333333332,True
cfg_305,1000.0,0.1,0.98,250000,0.74,24.833333333333332,True
cfg_306,1000.0,0.1,0.99,5000,1.62,26.333333333333332,True
cfg_307,1000.0,0.1,0.99,10000,1.85,26.333333333333332,True
cfg_308,1000.0,0.1,0.99,50000,1.74,26.333333333333332,True
cfg_309,1000.0,0.1,0.99,100000,1.51,24.833333333333332,True
cfg_310,1000.0,0.1,0.99,250000,1.62,26.333333333333332,True
cfg_311,1000.0,0.1,0.995,5000,3.07,26.333333333333332,True
cfg_312,1000.0,0.1,0.995,10000,2.98,26.333333333333332,True
cfg_313,1000.0,0.1,0.995,50000,3.35,26.333333333333332,True
cfg_314,1000.0,0.1,0.995,100000,3.54,26.333333333333332,True
cfg_315,1000.0,0.1,0.995,250000,3.48,26.333333333333332,True
cfg_316,1000.0,0.1,0.999,5000,8.59,26.333333333333332,True
cfg_317,1000.0,0.1,0.999,10000,16.94,26.333333333333332,True
cfg_318,1000.0,0.1,0.999,50000,16.67,26.333333333333332,True
cfg_319,1000.0,0.1,0.999,100000,16.65,26.333333333333332,True
cfg_320,1000.0,0.1,0.999,250000,17.23,26.333333333333332,True
cfg_321,1000.0,1.0,0.9,5000,0.11,20.299999999999997,True
cfg_322,1000.0,1.0,0.9,10000,0.1,22.166666666666664,True
cfg_323,1000.0,1.0,0.9,50000,0.1,24.333333333333332,True
cfg_324,1000.0,1.0,0.9,100000,0.12,21.0,True
cfg_325,1000.0,1.0,0.9,250000,0.11,22.5,True
cfg_326,1000.0,1.0,0.93,5000,0.21,22.166666666666664,True
cfg_327,1000.0,1.0,0.93,10000,0.21,24.833333333333332,True
cfg_328,1000.0,1.0,0.93,50000,0.17,24.833333333333332,True
cfg_329,1000.0,1.0,0.93,100000,0.13,23.166666666666664,True
cfg_330,1000.0,1.0,0.93,250000,0.17,24.333333333333332,True
cfg_331,1000.0,1.0,0.95,5000,0.17,24.833333333333332,True
cfg_332,1000.0,1.0,0.95,10000,0.24,24.833333333333332,True
cfg_333,1000.0,1.0,0.95,50000,0.29,22.499999999999996,True
cfg_334,1000.0,1.0,0.95,100000,0.25,23.166666666666664,True
cfg_335,1000.0,1.0,0.95,250000,0.22,24.833333333333332,True
cfg_336,1000.0,1.0,0.97,5000,0.39,22.166666666666668,True
cfg_337,1000.0,1.0,0.97,10000,0.37,21.53333333333334,True
cfg_338,1000.0,1.0,0.97,50000,0.32,23.33333333333333,True
cfg_339,1000.0,1.0,0.97,100000,0.39,26.333333333333332,True
cfg_340,1000.0,1.0,0.97,250000,0.42,26.333333333333332,True
cfg_341,1000.0,1.0,0.98,5000,0.55,26.333333333333332,True
cfg_342,1000.0,1.0,0.98,10000,0.61,24.166666666666668,True
cfg_343,1000.0,1.0,0.98,50000,0.56,24.833333333333332,True
cfg_344,1000.0,1.0,0.98,100000,0.63,26.333333333333332,True
cfg_345,1000.0,1.0,0.98,250000,0.59,24.333333333333332,True
cfg_346,1000.0,1.0,0.99,5000,1.16,26.333333333333332,True
cfg_347,1000.0,1.0,0.99,10000,1.14,24.833333333333332,True
cfg_348,1000.0,1.0,0.99,50000,1.28,26.333333333333332,True
cfg_349,1000.0,1.0,0.99,100000,1.17,26.333333333333332,True
cfg_350,1000.0,1.0,0.99,250000,1.22,24.833333333333332,True
cfg_351,1000.0,1.0,0.995,5000,2.38,26.333333333333332,True
cfg_352,1000.0,1.0,0.995,10000,2.54,26.333333333333332,True
cfg_353,1000.0,1.0,0.995,50000,2.51,26.333333333333332,True
cfg_354,1000.0,1.0,0.995,100000,2.39,26.333333333333332,True
cfg_355,1000.0,1.0,0.995,250000,2.36,26.333333333333332,True
cfg_356,1000.0,1.0,0.999,5000,8.48,26.333333333333332,True
cfg_357,1000.0,1.0,0.999,10000,12.22,26.333333333333332,True
cfg_358,1000.0,1.0,0.999,50000,12.1,26.333333333333332,True
cfg_359,1000.0,1.0,0.999,100000,12.0,26.333333333333332,True
cfg_360,1000.0,1.0,0.999,250000,12.17,26.333333333333332,True
cfg_361,1000.0,10.0,0.9,5000,0.06,19.799999999999997,True
cfg_362,1000.0,10.0,0.9,10000,0.09,26.333333333333332,True
cfg_363,1000.0,10.0,0.9,50000,0.16,22.0,True
cfg_364,1000.0,10.0,0.9,100000,0.07,18.96666666666667,True
cfg_365,1000.0,10.0,0.9,250000,0.08,22.666666666666668,True
cfg_366,1000.0,10.0,0.93,5000,0.11,22.333333333333336,True
cfg_367,1000.0,10.0,0.93,10000,0.11,22.166666666666664,True
cfg_368,1000.0,10.0,0.93,50000,0.11,24.166666666666668,True
cfg_369,1000.0,10.0,0.93,100000,0.1,21.666666666666668,True
cfg_370,1000.0,10.0,0.93,250000,0.11,22.0,True
cfg_371,1000.0,10.0,0.95,5000,0.13,22.166666666666664,True
cfg_372,1000.0,10.0,0.95,10000,0.15,22.666666666666664,True
cfg_373,1000.0,10.0,0.95,50000,0.14,23.33333333333333,True
cfg_374,1000.0,10.0,0.95,100000,0.15,21.833333333333336,True
cfg_375,1000.0,10.0,0.95,250000,0.18,23.833333333333336,True
cfg_376,1000.0,10.0,0.97,5000,0.25,21.666666666666668,True
cfg_377,1000.0,10.0,0.97,10000,0.29,22.33333333333334,True
cfg_378,1000.0,10.0,0.97,50000,0.29,21.53333333333334,True
cfg_379,1000.0,10.0,0.97,100000,0.25,23.33333333333333,True
cfg_380,1000.0,10.0,0.97,250000,0.2,24.5,True
cfg_381,1000.0,10.0,0.98,5000,0.33,23.33333333333333,True
cfg_382,1000.0,10.0,0.98,10000,0.42,26.333333333333332,True
cfg_383,1000.0,10.0,0.98,50000,0.39,23.833333333333336,True
cfg_384,1000.0,10.0,0.98,100000,0.37,24.333333333333332,True
cfg_385,1000.0,10.0,0.98,250000,0.38,26.333333333333332,True
cfg_386,1000.0,10.0,0.99,5000,0.88,26.333333333333332,True
cfg_387,1000.0,10.0,0.99,10000,0.79,26.333333333333332,True
cfg_388,1000.0,10.0,0.99,50000,0.8,26.333333333333332,True
cfg_389,1000.0,10.0,0.99,100000,0.84,23.33333333333333,True
cfg_390,1000.0,10.0,0.99,250000,0.76,26.333333333333332,True
cfg_391,1000.0,10.0,0.995,5000,1.59,26.333333333333332,True
cfg_392,1000.0,10.0,0.995,10000,1.62,24.833333333333332,True
cfg_393,1000.0,10.0,0.995,50000,1.43,26.333333333333332,True
